parcel_number,street_number,street_name,latitude,longitude
010 077300503,279,LEE ST,37.812131127258496,-122.25702465379567
027 087002001,3227,BROOKDALE AVE,37.7905795922855,-122.21304548594367
043A467603102,9700,MOUNTAIN BLVD,37.75479162642715,-122.14922326208487
026 074100101,2705,E 21ST ST,37.785486932574415,-122.22663759947413
010 078000900,570,GRAND AVE,37.809295033511376,-122.25022250905509
020 014401400,1518,INTERNATIONAL BLVD,37.78894072441054,-122.24454802745532
009 068301800,498,25TH ST,37.814746593842884,-122.2679195320043
010 083000900,671,VERNON ST,37.82019971473628,-122.24853632788846
021 022600601,267,LESTER AVE,37.80210975106652,-122.25220482907658
011 083707400,476,CHENEY AVE,37.811565287204836,-122.24662003668703
003 000700600,826,MEAD AVE,37.816548314863184,-122.27601997511715
022 030501700,2204,IVY DR,37.8011004575807,-122.24587386746649
033 213000200,1547,36TH AVE,37.77800412079514,-122.22087694265726
036 241605500,2222,47TH AVE,37.77683781788818,-122.20557548157525
015 133503100,1037,59TH ST,37.8422904932152,-122.28064187006909
037A275509002,6656,LAIRD AVE,37.77330582804863,-122.1749485875356
014 126606600,5838,BIRCH CT,37.84665238356229,-122.25099497537153
037A275509001,6650,LAIRD AVE,37.773385859982035,-122.17503024677208
023 042700400,635,MACARTHUR BLVD,37.80831941671637,-122.24406865231515
023 041600300,520,MERRITT AVE,37.806722883242166,-122.24766465124594
016 138601401,5928,TELEGRAPH AVE,37.84556741915198,-122.26077629951766
035 235300800,1627,HIGH ST,37.773876670629285,-122.21340385904843
025 071801401,1479,FRUITVALE AVE,37.77875015493793,-122.22583845684795
039 330902700,7216,ORRAL ST,37.761209985156974,-122.18477164541939
013 109100301,4211,M L KING JR WAY,37.83170428872208,-122.26820035253276
027 089600600,2369,HUMBOLDT AVE,37.78824427384936,-122.21431468394866
012 096401200,684,W MACARTHUR BLVD,37.82769578314818,-122.27008865473411
008 065903000,611,W GRAND AVE,37.81201966861389,-122.27165622470255
039 326600903,2697,HAVENSCOURT BLVD,37.76904859076587,-122.18280220269136
021 023000200,415,E 19TH ST,37.799419798373506,-122.24989467477458
010 079000204,229,MACARTHUR BLVD,37.81641796191001,-122.25273442188457
012 098705004,145,MONTE CRESTA AVE,37.823852651495066,-122.2502839947739
022 033601800,2416,8TH AVE,37.80016577980174,-122.24141915363923
010 081401100,3779,HARRISON ST,37.82121896678255,-122.25262259847295
023 039506400,3130,PARK BLVD,37.80284665570666,-122.23660303807819
008 067401201,466,24TH ST,37.81391681448092,-122.26723341011471
028 090000700,3135,CHAMPION ST,37.79637012329937,-122.21661720830191
010 082602400,400,SANTA CLARA AVE,37.81276689590695,-122.24818164107816
012 093701801,8,YOSEMITE AVE,37.82380466543609,-122.25516264752855
012 097203400,3840,CLARKE ST,37.8279992504553,-122.26309345017957
020 015901300,2274,E 15TH ST,37.7847946032626,-122.23546187131788
020 021600100,1746,10TH AVE,37.79436819840949,-122.24597104178075
012 099701302,4111,MONTGOMERY ST,37.82804758106581,-122.25358402974048
012 099701301,4105,MONTGOMERY ST,37.827857679736525,-122.25376253294701
048 562601900,10010,MACARTHUR BLVD,37.745839005084854,-122.15558945548158
010 078201900,376,PERKINS ST,37.81130676315148,-122.25472596248318
010 079404600,360,OAKLAND AVE,37.81682297646564,-122.25625199162302
021 023201401,1830,6TH AVE,37.79775663181199,-122.24861357866926
011 085301602,1001,WALKER AVE,37.81627981517533,-122.2445359898825
021 023200800,1819,7TH AVE,37.79736549697155,-122.24838578376605
011 085201900,1010,WALKER AVE,37.81638468936527,-122.24405060394714
008 062703100,1514,ALICE ST,37.80398863751007,-122.26505661032331
012 092700800,300,MONTE VISTA AVE,37.82292784760426,-122.24982957264763
020 013600200,727,E 15TH ST,37.794397390053696,-122.25113031038515
046 544600400,1838,92ND AVE,37.75083836846827,-122.1684701368236
020 021501300,1122,E 17TH ST,37.79315931941222,-122.24553202480669
008 062702600,1460,ALICE ST,37.80330254791442,-122.26549230881663
032 209100300,2037,38TH AVE,37.781096066902386,-122.21459865213127
010 082100900,488,CHETWOOD ST,37.81674358753409,-122.25037130219678
010 079500914,275,VERNON ST,37.81472276203553,-122.25771711983143
010 083102100,654,VERNON ST,37.819379851706074,-122.24857340958054
010 079500911,216,ORANGE ST,37.81507663507512,-122.25760650635695
022 030103600,1127,E 23RD ST,37.796659464233294,-122.24032885563525
010 078600300,325,EUCLID AVE,37.81341357666086,-122.25294867539122
008 062703701,245,17TH ST,37.80478789076792,-122.26455612168351
020 019801301,1946,FOOTHILL BLVD,37.78786656697805,-122.2383838515043
022 030700400,357,ATHOL AVE,37.802505699268565,-122.24780850552773
015 133502500,1053,59TH ST,37.842149634407335,-122.28151577705803
021 024902000,2324,E 19TH ST,37.78651146574853,-122.23171963215759
038 318700103,3031,62ND AVE,37.773519820225516,-122.18421409032824
021 022702601,339,LESTER AVE,37.802213186556415,-122.2501457584705
010 078700300,293,EUCLID AVE,37.81416589170566,-122.25328168803978
022 035301401,1860,E 25TH ST,37.79490814462064,-122.23365463664801
020 017601000,640,E 15TH ST,37.79519611855387,-122.25117372171705
021 025102800,2345,E 21ST ST,37.78787326332589,-122.23095697209227
008 067001000,2306,WAVERLY ST,37.811770967091825,-122.26277954015362
005 038201900,1506,FILBERT ST,37.80960129819828,-122.28233975440725
012 097801900,3811,OPAL ST,37.826659810781884,-122.25935084406926
036 250313700,5470,CAMDEN ST,37.7781154571302,-122.18827787487757
014 126102100,5422,SHAFTER AVE,37.841853324169975,-122.25378480425748
014 123400200,429,CAVOUR ST,37.837317251973445,-122.25701760385631
019 001000100,850,6TH AVE,37.79273759230699,-122.2557887916334
013 113401400,1985,PLEASANT VALLEY AVE,37.832583883257946,-122.25015700370591
009 073103800,12,CROXTON AVE,37.82144584244763,-122.25902142935921
022 031401903,2303,PARK BLVD,37.801925698189464,-122.24506148679181
022 031401902,2309,PARK BLVD,37.80191473526458,-122.24491059628538
014 126300200,5456,LAWTON AVE,37.84176693583517,-122.25178731198281
023 043301700,693,MACARTHUR BLVD,37.80786259654195,-122.2427707311066
041 419804903,1260,79TH AVE,37.755662492683676,-122.18457134230731
